State,Town,Crimes,Type
New Jersey,Mount Laurel Township,0,Religion
New Jersey,Mount Laurel Township,0,Sexual Orientation
New Jersey,Mount Laurel Township,0,Ethinictity
New Jersey,Mount Laurel Township,0,Disability
New Jersey,Mount Laurel Township,0,Gender
New Jersey,Mount Laurel Township,0,Gender Identity
New Jersey,Mount Olive Township,0,Race
New Jersey,Mount Olive Township,0,Religion
New Jersey,Mount Olive Township,2,Sexual Orientation
New Jersey,Mount Olive Township,0,Ethinictity
New Jersey,Mount Olive Township,0,Disability
New Jersey,Mount Olive Township,0,Gender
New Jersey,Mount Olive Township,0,Gender Identity
New Jersey,Neptune Township,10,Race
New Jersey,Neptune Township,0,Religion
New Jersey,Neptune Township,3,Sexual Orientation
New Jersey,Neptune Township,1,Ethinictity
New Jersey,Neptune Township,0,Disability
New Jersey,Neptune Township,0,Gender
New Jersey,Neptune Township,0,Gender Identity
New Jersey,New Brunswick,3,Race
New Jersey,New Brunswick,1,Religion
New Jersey,New Brunswick,1,Sexual Orientation
New Jersey,New Brunswick,0,Ethinictity
New Jersey,New Brunswick,0,Disability
New Jersey,New Brunswick,0,Gender
New Jersey,New Brunswick,0,Gender Identity
New Jersey,New Providence,1,Race
New Jersey,New Providence,2,Religion
New Jersey,New Providence,1,Sexual Orientation
New Jersey,New Providence,0,Ethinictity
New Jersey,New Providence,1,Disability
New Jersey,New Providence,2,Gender
New Jersey,New Providence,0,Gender Identity
New Jersey,Newark,2,Race
New Jersey,Newark,0,Religion
New Jersey,Newark,1,Sexual Orientation
New Jersey,Newark,0,Ethinictity
New Jersey,Newark,0,Disability
New Jersey,Newark,0,Gender
New Jersey,Newark,0,Gender Identity
New Jersey,North Brunswick Township,3,Race
New Jersey,North Brunswick Township,1,Religion
New Jersey,North Brunswick Township,1,Sexual Orientation
New Jersey,North Brunswick Township,0,Ethinictity
New Jersey,North Brunswick Township,0,Disability
New Jersey,North Brunswick Township,0,Gender
New Jersey,North Brunswick Township,0,Gender Identity
New Jersey,Nutley Township,0,Race
New Jersey,Nutley Township,1,Religion
New Jersey,Nutley Township,2,Sexual Orientation
New Jersey,Nutley Township,1,Ethinictity
New Jersey,Nutley Township,0,Disability
New Jersey,Nutley Township,0,Gender
New Jersey,Nutley Township,0,Gender Identity
New Jersey,Oakland,1,Race
New Jersey,Oakland,3,Religion
New Jersey,Oakland,2,Sexual Orientation
New Jersey,Oakland,0,Ethinictity
New Jersey,Oakland,0,Disability
New Jersey,Oakland,0,Gender
New Jersey,Oakland,0,Gender Identity
New Jersey,Old Bridge Township,2,Race
New Jersey,Old Bridge Township,0,Religion
New Jersey,Old Bridge Township,1,Sexual Orientation
New Jersey,Old Bridge Township,0,Ethinictity
New Jersey,Old Bridge Township,0,Disability
New Jersey,Old Bridge Township,0,Gender
New Jersey,Old Bridge Township,0,Gender Identity
New Jersey,Paramus,0,Race
New Jersey,Paramus,0,Religion
New Jersey,Paramus,0,Sexual Orientation
New Jersey,Paramus,1,Ethinictity
New Jersey,Paramus,0,Disability
New Jersey,Paramus,0,Gender
New Jersey,Parsippany-Troy Hills Township,0,Gender Identity
New Jersey,Parsippany-Troy Hills Township,2,Race
New Jersey,Parsippany-Troy Hills Township,0,Religion
New Jersey,Parsippany-Troy Hills Township,0,Sexual Orientation
New Jersey,Parsippany-Troy Hills Township,0,Ethinictity
New Jersey,Parsippany-Troy Hills Township,0,Disability
New Jersey,Parsippany-Troy Hills Township,0,Gender
New Jersey,Parsippany-Troy Hills Township,0,Gender Identity
New Jersey,Passaic,2,Race
New Jersey,Passaic,2,Religion
New Jersey,Passaic,0,Sexual Orientation
New Jersey,Passaic,0,Ethinictity
New Jersey,Passaic,0,Disability
New Jersey,Passaic,0,Gender
New Jersey,Passaic,0,Gender Identity
New Jersey,Paulsboro,1,Race
New Jersey,Paulsboro,0,Religion
New Jersey,Paulsboro,0,Sexual Orientation
New Jersey,Paulsboro,0,Ethinictity
New Jersey,Paulsboro,0,Disability
New Jersey,Paulsboro,0,Gender
New Jersey,Paulsboro,0,Gender Identity
New Jersey,Pemberton Township,1,Race
New Jersey,Pemberton Township,0,Religion
New Jersey,Pemberton Township,0,Sexual Orientation
New Jersey,Pemberton Township,0,Ethinictity
New Jersey,Pemberton Township,0,Disability
New Jersey,Pemberton Township,0,Gender
New Jersey,Pemberton Township,0,Gender Identity
New Jersey,Pennsauken Township,0,Race
New Jersey,Pennsauken Township,2,Religion
New Jersey,Pennsauken Township,1,Sexual Orientation
New Jersey,Pennsauken Township,0,Ethinictity
New Jersey,Pennsauken Township,0,Disability
New Jersey,Pennsauken Township,0,Gender
New Jersey,Pennsauken Township,0,Gender Identity
New Jersey,Pequannock Township,2,Race
New Jersey,Pequannock Township,2,Religion
New Jersey,Pequannock Township,0,Sexual Orientation
New Jersey,Pequannock Township,0,Ethinictity
New Jersey,Pequannock Township,0,Disability
New Jersey,Pequannock Township,0,Gender
New Jersey,Pequannock Township,1,Gender Identity
New Jersey,Phillipsburg,6,Race
New Jersey,Phillipsburg,1,Religion
New Jersey,Phillipsburg,0,Sexual Orientation
New Jersey,Phillipsburg,1,Ethinictity
New Jersey,Phillipsburg,0,Disability
New Jersey,Phillipsburg,0,Gender
New Jersey,Phillipsburg,0,Gender Identity
New Jersey,Phillipsburg,0,Race
New Jersey,Piscataway Township,2,Religion
New Jersey,Piscataway Township,1,Sexual Orientation
New Jersey,Piscataway Township,0,Ethinictity
New Jersey,Piscataway Township,0,Disability
New Jersey,Piscataway Township,0,Gender
New Jersey,Piscataway Township,0,Gender Identity
New Jersey,Pitman,0,Race
New Jersey,Pitman,1,Religion
New Jersey,Pitman,0,Sexual Orientation
New Jersey,Pitman,0,Ethinictity
New Jersey,Pitman,0,Disability
New Jersey,Pitman,0,Gender
New Jersey,Pitman,0,Gender Identity
New Jersey,Plainsboro Township,2,Race
New Jersey,Plainsboro Township,1,Religion
New Jersey,Plainsboro Township,4,Sexual Orientation
New Jersey,Plainsboro Township,1,Ethinictity
New Jersey,Plainsboro Township,0,Disability
New Jersey,Plainsboro Township,0,Gender
New Jersey,Plainsboro Township,0,Gender Identity
New Jersey,Randolph Township,1,Race
New Jersey,Randolph Township,0,Religion
New Jersey,Randolph Township,0,Sexual Orientation
New Jersey,Randolph Township,0,Ethinictity
New Jersey,Randolph Township,0,Disability
New Jersey,Randolph Township,0,Gender
New Jersey,Randolph Township,0,Gender Identity
New Jersey,Raritan,2,Race
New Jersey,Raritan,0,Religion
New Jersey,Raritan,0,Sexual Orientation
New Jersey,Raritan,0,Ethinictity
New Jersey,Raritan,0,Disability
New Jersey,Raritan,0,Gender
New Jersey,Raritan,0,Gender Identity
New Jersey,Readington Township,1,Race
New Jersey,Readington Township,0,Religion
New Jersey,Readington Township,1,Sexual Orientation
New Jersey,Readington Township,0,Ethinictity
New Jersey,Readington Township,0,Disability
New Jersey,Readington Township,0,Gender
New Jersey,Readington Township,0,Gender Identity
New Jersey,Robbinsville Township,2,Race
New Jersey,Robbinsville Township,0,Religion
New Jersey,Robbinsville Township,0,Sexual Orientation
New Jersey,Robbinsville Township,1,Ethinictity
New Jersey,Robbinsville Township,0,Disability
New Jersey,Robbinsville Township,0,Gender
New Jersey,Robbinsville Township,0,Gender Identity
New Jersey,Runnemede,1,Race
New Jersey,Runnemede,2,Religion
New Jersey,Runnemede,1,Sexual Orientation
New Jersey,Runnemede,4,Ethinictity
New Jersey,Runnemede,0,Disability
New Jersey,Runnemede,0,Gender
New Jersey,Runnemede,0,Gender Identity
New Jersey,Salem,0,Race
New Jersey,Salem,0,Religion
New Jersey,Salem,1,Sexual Orientation
New Jersey,Salem,1,Ethinictity
New Jersey,Salem,0,Disability
New Jersey,Salem,0,Gender
New Jersey,Salem,0,Gender Identity
New Jersey,Secaucus,0,Race
New Jersey,Secaucus,2,Religion
New Jersey,Secaucus,2,Sexual Orientation
New Jersey,Secaucus,0,Ethinictity
New Jersey,Secaucus,0,Disability
New Jersey,Secaucus,0,Gender
New Jersey,Secaucus,0,Gender Identity
New Jersey,Shrewsbury,1,Race
New Jersey,Shrewsbury,0,Religion
New Jersey,Shrewsbury,0,Sexual Orientation
New Jersey,Shrewsbury,0,Ethinictity
New Jersey,Shrewsbury,0,Disability
New Jersey,Shrewsbury,0,Gender
New Jersey,Shrewsbury,0,Gender Identity
New Jersey,Somerville,1,Race
New Jersey,Somerville,0,Religion
New Jersey,Somerville,0,Sexual Orientation
New Jersey,Somerville,0,Ethinictity
New Jersey,Somerville,0,Disability
New Jersey,Somerville,0,Gender
New Jersey,Somerville,0,Gender Identity
New Jersey,South Brunswick Township,0,Race
New Jersey,South Brunswick Township,4,Religion
New Jersey,South Brunswick Township,1,Sexual Orientation
New Jersey,South Brunswick Township,1,Ethinictity
New Jersey,South Brunswick Township,0,Disability
New Jersey,South Brunswick Township,0,Gender
New Jersey,South Brunswick Township,0,Gender Identity
New Jersey,South Orange,0,Race
New Jersey,South Orange,4,Religion
New Jersey,South Orange,1,Sexual Orientation
New Jersey,South Orange,2,Ethinictity
New Jersey,South Orange,0,Disability
New Jersey,South Orange,0,Gender
New Jersey,South Orange,0,Gender Identity
New Jersey,South Plainfield,1,Race
New Jersey,South Plainfield,1,Religion
New Jersey,South Plainfield,0,Sexual Orientation
New Jersey,South Plainfield,0,Ethinictity
New Jersey,South Plainfield,0,Disability
New Jersey,South Plainfield,0,Gender
New Jersey,South Plainfield,0,Gender Identity
New Jersey,Spotswood,0,Race
New Jersey,Spotswood,2,Religion
New Jersey,Spotswood,0,Sexual Orientation
New Jersey,Spotswood,1,Ethinictity
New Jersey,Spotswood,0,Disability
New Jersey,Spotswood,0,Gender
New Jersey,Spotswood,0,Gender Identity
New Jersey,State Police: Ocean County,0,Race
New Jersey,State Police: Ocean County,0,Religion
New Jersey,State Police: Ocean County,1,Sexual Orientation
New Jersey,State Police: Ocean County,0,Ethinictity
New Jersey,State Police: Ocean County,0,Disability
New Jersey,State Police: Ocean County,0,Gender
New Jersey,State Police: Ocean County,0,Gender Identity
New Jersey,State Police: Salem County,1,Race
New Jersey,State Police: Salem County,0,Religion
New Jersey,State Police: Salem County,0,Sexual Orientation
New Jersey,State Police: Salem County,0,Ethinictity
New Jersey,State Police: Salem County,0,Disability
New Jersey,State Police: Salem County,0,Gender
New Jersey,State Police: Salem County,0,Gender Identity
New Jersey,Toms River Township,1,Race
New Jersey,Toms River Township,0,Religion
New Jersey,Toms River Township,0,Sexual Orientation
New Jersey,Toms River Township,0,Ethinictity
New Jersey,Toms River Township,0,Disability
New Jersey,Toms River Township,0,Gender
New Jersey,Toms River Township,0,Gender Identity
New Jersey,Totowa,4,Race
New Jersey,Totowa,0,Religion
New Jersey,Totowa,3,Sexual Orientation
New Jersey,Totowa,2,Ethinictity
New Jersey,Totowa,0,Disability
New Jersey,Totowa,0,Gender
New Jersey,Totowa,1,Gender Identity
New Jersey,Trenton,0,Race
New Jersey,Trenton,1,Religion
New Jersey,Trenton,1,Sexual Orientation
New Jersey,Trenton,0,Ethinictity
New Jersey,Trenton,0,Disability
New Jersey,Trenton,0,Gender
New Jersey,Trenton,0,Gender Identity
New Jersey,Union Beach,1,Race
New Jersey,Union Beach,0,Religion
New Jersey,Union Beach,0,Sexual Orientation
New Jersey,Union Beach,0,Ethinictity
New Jersey,Union Beach,0,Disability
New Jersey,Union Beach,0,Gender
New Jersey,Union Beach,0,Gender Identity
New Jersey,Union City,1,Race
New Jersey,Union City,0,Religion
New Jersey,Union City,0,Sexual Orientation
New Jersey,Union City,3,Ethinictity
New Jersey,Union City,0,Disability
New Jersey,Union City,0,Gender
New Jersey,Union City,0,Gender Identity
New Jersey,Verona,0,Race
New Jersey,Verona,0,Religion
New Jersey,Verona,2,Sexual Orientation
New Jersey,Verona,0,Ethinictity
New Jersey,Verona,0,Disability
New Jersey,Verona,0,Gender
New Jersey,Verona,0,Gender Identity
New Jersey,Vineland,1,Race
New Jersey,Vineland,0,Religion
New Jersey,Vineland,0,Sexual Orientation
New Jersey,Vineland,0,Ethinictity
New Jersey,Vineland,0,Disability
New Jersey,Vineland,0,Gender
New Jersey,Vineland,0,Gender Identity
New Jersey,Voorhees Township,0,Race
New Jersey,Voorhees Township,2,Religion
New Jersey,Voorhees Township,1,Sexual Orientation
New Jersey,Voorhees Township,1,Ethinictity
New Jersey,Voorhees Township,0,Disability
New Jersey,Voorhees Township,0,Gender
New Jersey,Voorhees Township,0,Gender Identity
New Jersey,Washington,3,Race
New Jersey,Washington,1,Religion
New Jersey,Washington,0,Sexual Orientation
New Jersey,Washington,1,Ethinictity
New Jersey,Washington,0,Disability
New Jersey,Washington,0,Gender
New Jersey,Washington,0,Gender Identity
New Jersey,"Washington Township, Gloucester County",2,Race
New Jersey,"Washington Township, Gloucester County",1,Religion
New Jersey,"Washington Township, Gloucester County",0,Sexual Orientation
New Jersey,"Washington Township, Gloucester County",0,Ethinictity
New Jersey,"Washington Township, Gloucester County",0,Disability
New Jersey,"Washington Township, Gloucester County",0,Gender
New Jersey,"Washington Township, Gloucester County",0,Gender Identity
New Jersey,"Washington Township, Warren County",4,Race
New Jersey,"Washington Township, Warren County",0,Religion
New Jersey,"Washington Township, Warren County",0,Sexual Orientation
New Jersey,"Washington Township, Warren County",0,Ethinictity
New Jersey,"Washington Township, Warren County",0,Disability
New Jersey,"Washington Township, Warren County",0,Gender
New Jersey,"Washington Township, Warren County",0,Gender Identity
New Jersey,Watchung,0,Race
New Jersey,Watchung,3,Religion
New Jersey,Watchung,1,Sexual Orientation
New Jersey,Watchung,0,Ethinictity
New Jersey,Watchung,0,Disability
New Jersey,Watchung,0,Gender
New Jersey,Watchung,0,Gender Identity
New Jersey,Weehawken Township,1,Race
New Jersey,Weehawken Township,0,Religion
New Jersey,Weehawken Township,0,Sexual Orientation
New Jersey,Weehawken Township,0,Ethinictity
New Jersey,Weehawken Township,0,Disability
New Jersey,Weehawken Township,0,Gender
New Jersey,Weehawken Township,0,Gender Identity
New Jersey,West Caldwell Township,0,Race
New Jersey,West Caldwell Township,1,Religion
New Jersey,West Caldwell Township,0,Sexual Orientation
New Jersey,West Caldwell Township,0,Ethinictity
New Jersey,West Caldwell Township,0,Disability
New Jersey,West Caldwell Township,0,Gender
New Jersey,West Caldwell Township,0,Gender Identity
New Jersey,West Deptford Township,1,Race
New Jersey,West Deptford Township,0,Religion
New Jersey,West Deptford Township,3,Sexual Orientation
New Jersey,West Deptford Township,0,Ethinictity
New Jersey,West Deptford Township,0,Disability
New Jersey,West Deptford Township,0,Gender
New Jersey,West Deptford Township,0,Gender Identity
New Jersey,West Long Branch,0,Race
New Jersey,West Long Branch,1,Religion
New Jersey,West Long Branch,0,Sexual Orientation
New Jersey,West Long Branch,0,Ethinictity
New Jersey,West Long Branch,0,Disability
New Jersey,West Long Branch,0,Gender
New Jersey,West Long Branch,0,Gender Identity
New Jersey,West Milford Township,3,Race
New Jersey,West Milford Township,1,Religion
New Jersey,West Milford Township,0,Sexual Orientation
New Jersey,West Milford Township,0,Ethinictity
New Jersey,West Milford Township,0,Disability
New Jersey,West Milford Township,0,Gender
New Jersey,West Milford Township,0,Gender Identity
New Jersey,Woodbridge Township,0,Race
New Jersey,Woodbridge Township,0,Religion
New Jersey,Woodbridge Township,0,Sexual Orientation
New Jersey,Woodbridge Township,0,Ethinictity
New Jersey,Woodbridge Township,0,Disability
New Jersey,Woodbridge Township,0,Gender
New Jersey,Woodbridge Township,1,Gender Identity
New Jersey,Woodbury,4,Race
New Jersey,Woodbury,0,Religion
New Jersey,Woodbury,1,Sexual Orientation
New Jersey,Woodbury,1,Ethinictity
New Jersey,Woodbury,0,Disability
New Jersey,Woodbury,0,Gender
New Jersey,Woodbury,0,Gender Identity
New Jersey,Woodbury Heights,1,Race
New Jersey,Woodbury Heights,1,Religion
New Jersey,Woodbury Heights,0,Sexual Orientation
New Jersey,Woodbury Heights,0,Ethinictity
New Jersey,Woodbury Heights,0,Disability
New Jersey,Woodbury Heights,0,Gender
New Jersey,Woodbury Heights,0,Gender Identity
New Jersey,Woolwich Township,0,Race
New Jersey,Woolwich Township,1,Religion
New Jersey,Woolwich Township,0,Sexual Orientation
New Jersey,Woolwich Township,0,Ethinictity
New Jersey,Woolwich Township,0,Disability
New Jersey,Woolwich Township,0,Gender
New Jersey,Woolwich Township,0,Gender Identity
New Mexico,Albuquerque,5,Race
New Mexico,Albuquerque,0,Religion
New Mexico,Albuquerque,1,Sexual Orientation
New Mexico,Albuquerque,3,Ethinictity
New Mexico,Albuquerque,0,Disability
New Mexico,Albuquerque,0,Gender
New Mexico,Albuquerque,0,Gender Identity
New Mexico,Belen,0,Race
New Mexico,Belen,2,Religion
